origin_h3,destination_h3,time_of_day,od_flow
88618924e3fffff,8860145a49fffff,23,1
88618924e3fffff,8860145a55fffff,17,1
88618924e3fffff,8860145a59fffff,22,1
88618924e3fffff,8860145a63fffff,5,1
88618924e3fffff,8860145a63fffff,10,1
88618924e3fffff,8860145a67fffff,17,1
88618924e3fffff,8860145a6bfffff,20,1
88618924e3fffff,8860145a6dfffff,2,1
88618924e3fffff,8860145a6dfffff,5,1
88618924e3fffff,8860145a6dfffff,7,1
88618924e3fffff,8860145a6dfffff,13,1
88618924e3fffff,8860145a6dfffff,20,1
88618924e3fffff,8860145a8dfffff,2,1
88618924e3fffff,8860145aa3fffff,17,1
88618924e3fffff,8860145aadfffff,15,1
88618924e3fffff,8860145aadfffff,19,1
88618924e3fffff,8860145acbfffff,5,1
88618924e3fffff,8860145acbfffff,12,1
88618924e3fffff,8860145aedfffff,0,1
88618924e3fffff,8860145b01fffff,5,1
88618924e3fffff,8860145b01fffff,6,1
88618924e3fffff,8860145b01fffff,15,1
88618924e3fffff,8860145b0bfffff,5,1
88618924e3fffff,8860145b17fffff,10,1
88618924e3fffff,8860145b1dfffff,3,1
88618924e3fffff,8860145b1dfffff,4,1
88618924e3fffff,8860145b1dfffff,12,1
88618924e3fffff,8860145b1dfffff,17,1
88618924e3fffff,8860145b1dfffff,21,1
88618924e3fffff,8860145b21fffff,12,1
88618924e3fffff,8860145b21fffff,16,1
88618924e3fffff,8860145b33fffff,4,1
88618924e3fffff,8860145b33fffff,11,1
88618924e3fffff,8860145b39fffff,8,1
88618924e3fffff,8860145b3dfffff,7,1
88618924e3fffff,8860145b41fffff,22,1
88618924e3fffff,8860145b51fffff,3,1
88618924e3fffff,8860145b51fffff,12,1
88618924e3fffff,8860145b51fffff,13,1
88618924e3fffff,8860145b51fffff,20,1
88618924e3fffff,8860145b53fffff,0,1
88618924e3fffff,8860145b59fffff,11,1
88618924e3fffff,8860145b5bfffff,7,1
88618924e3fffff,8860145b5bfffff,14,1
88618924e3fffff,8860145b5bfffff,17,1
88618924e3fffff,8860145b5dfffff,0,1
88618924e3fffff,8860145b5dfffff,3,1
88618924e3fffff,8860145b5dfffff,6,1
88618924e3fffff,8860145b5dfffff,10,1
88618924e3fffff,8860145b5dfffff,19,1
88618924e3fffff,8860145b65fffff,6,1
88618924e3fffff,8860145b65fffff,18,1
88618924e3fffff,8860145b6bfffff,3,1
88618924e3fffff,8860145b6bfffff,6,1
88618924e3fffff,8860145b6bfffff,10,1
88618924e3fffff,8860169647fffff,9,1
88618924e3fffff,8860169647fffff,12,1
88618924e3fffff,8860169647fffff,13,1
88618924e3fffff,8860169647fffff,16,1
88618924e3fffff,886016965dfffff,1,2
88618924e3fffff,88601696cbfffff,0,1
88618924e3fffff,88601696cbfffff,8,1
88618924e3fffff,88601696cbfffff,17,1
88618924e3fffff,8861892401fffff,2,1
88618924e3fffff,8861892407fffff,5,1
88618924e3fffff,8861892413fffff,1,2
88618924e3fffff,8861892413fffff,10,1
88618924e3fffff,8861892413fffff,16,1
88618924e3fffff,8861892425fffff,7,1
88618924e3fffff,8861892429fffff,10,1
88618924e3fffff,8861892437fffff,2,1
88618924e3fffff,8861892437fffff,7,1
88618924e3fffff,8861892437fffff,17,1
88618924e3fffff,886189243dfffff,19,1
88618924e3fffff,8861892485fffff,4,1
88618924e3fffff,886189248bfffff,11,1
88618924e3fffff,886189248bfffff,13,1
88618924e3fffff,88618924a3fffff,4,1
88618924e3fffff,88618924a5fffff,13,1
88618924e3fffff,88618924bbfffff,4,1
88618924e3fffff,88618924bbfffff,5,1
88618924e3fffff,88618924bbfffff,15,1
88618924e3fffff,88618924bdfffff,4,1
88618924e3fffff,88618924bdfffff,14,1
88618924e3fffff,88618924bdfffff,18,1
88618924e3fffff,88618924c7fffff,1,1
88618924e3fffff,88618924e3fffff,8,1
88618924e3fffff,8861892515fffff,22,1
88618924e3fffff,8861892515fffff,23,1
88618924e3fffff,8861892529fffff,12,1
88618924e3fffff,8861892535fffff,7,1
88618924e3fffff,8861892535fffff,18,1
88618924e3fffff,886189253dfffff,7,1
88618924e3fffff,886189253dfffff,16,1
88618924e3fffff,886189256bfffff,0,1
88618924e3fffff,886189256bfffff,12,1
88618924e3fffff,886189256bfffff,14,1
88618924e3fffff,8861892581fffff,10,1
88618924e3fffff,8861892581fffff,19,1
88618924e3fffff,8861892587fffff,0,1
88618924e3fffff,8861892589fffff,9,1
88618924e3fffff,8861892589fffff,13,1
88618924e3fffff,88618925abfffff,13,1
88618924e3fffff,88618925b3fffff,10,1
88618924e3fffff,88618925b3fffff,13,1
88618924e3fffff,88618925cdfffff,3,1
88618924e3fffff,88618925cdfffff,17,1
88618924e3fffff,88618925d1fffff,14,1
88618924e3fffff,88618925d7fffff,1,1
88618924e3fffff,88618925d7fffff,22,1
88618924e3fffff,88618925d7fffff,23,1
88618924e3fffff,88618925dbfffff,0,1
88618924e3fffff,88618925dbfffff,3,1
88618924e3fffff,88618925dbfffff,14,1
88618924e3fffff,88618925dbfffff,15,1
88618924e3fffff,88618925e9fffff,19,1
88618924e3fffff,88618925e9fffff,23,1
88618924e3fffff,8861892c13fffff,16,1
88618924e3fffff,8861892c19fffff,10,1
88618924e3fffff,8861892c19fffff,12,1
88618924e3fffff,8861892c5bfffff,4,1
88618924e3fffff,8861892c5bfffff,15,1
88618924e3fffff,8861892c83fffff,6,1
88618924e3fffff,8861892c83fffff,20,1
88618924e3fffff,8861892c91fffff,1,1
88618924e3fffff,8861892c91fffff,11,1
88618924e3fffff,8861892c93fffff,6,1
88618924e3fffff,8861892ca5fffff,4,1
88618924e3fffff,8861892ca5fffff,14,1
88618924e3fffff,8861892ca5fffff,16,1
88618924e3fffff,8861892cc7fffff,0,1
88618924e3fffff,8861892cc7fffff,22,1
88618924e3fffff,8861892cc9fffff,9,1
88618924e3fffff,8861892cc9fffff,19,1
88618924e3fffff,8861892cd1fffff,0,1
88618924e3fffff,8861892cd1fffff,16,1
88618924e3fffff,8861892cd3fffff,10,1
88618924e3fffff,8861892cd3fffff,13,1
88618924e3fffff,8861892cd3fffff,19,1
88618924e3fffff,8861892cd5fffff,0,2
88618924e3fffff,8861892cd7fffff,8,1
88618924e3fffff,8861892cdbfffff,1,1
88618924e3fffff,8861892cdbfffff,21,1
88618924e3fffff,8861892cddfffff,5,1
88618924e3fffff,8861892cddfffff,20,1
88618924e3fffff,8861892ce1fffff,9,1
88618924e3fffff,8861892e07fffff,0,1
88618924e3fffff,8861892e19fffff,2,1
88618924e3fffff,8861892e19fffff,6,1
88618924e3fffff,8861892e31fffff,18,1
88618924e3fffff,8861892e31fffff,21,1
88618924e3fffff,8861892e33fffff,3,1
88618924e3fffff,8861892e33fffff,13,1
88618924e3fffff,8861892e81fffff,14,1
88618924e3fffff,8861892e87fffff,2,1
88618924e3fffff,8861892e91fffff,2,1
88618924e3fffff,8861892e91fffff,14,1
88618924e3fffff,8861892e91fffff,18,1
88618924e3fffff,8861892e97fffff,5,1
88618924e3fffff,8861892e99fffff,0,1
88618924e3fffff,8861892e99fffff,4,1
88618924e3fffff,8861892ea1fffff,7,1
88618924e3fffff,8861892ea1fffff,10,1
88618924e3fffff,8861892ea7fffff,11,1
88618924e3fffff,8861892eb1fffff,1,1
88618924e3fffff,8861892eb1fffff,16,1
88618924e3fffff,8861892eb5fffff,17,1
88618924e3fffff,8861892eb5fffff,21,1
88618924e3fffff,8861892ebdfffff,22,1
88618924e3fffff,8861892ec5fffff,22,1
88618924e3fffff,8861892ed1fffff,4,1
88618924edfffff,8860145125fffff,6,1
88618924edfffff,8860145807fffff,13,1
88618924edfffff,8860145811fffff,6,1
88618924edfffff,8860145811fffff,8,1
88618924edfffff,8860145827fffff,0,1
88618924edfffff,8860145839fffff,4,2
88618924edfffff,8860145843fffff,14,1
88618924edfffff,8860145843fffff,22,1
88618924edfffff,8860145845fffff,2,1
88618924edfffff,8860145845fffff,22,1
88618924edfffff,8860145849fffff,21,1
88618924edfffff,886014584dfffff,6,1
88618924edfffff,886014584dfffff,9,1
88618924edfffff,886014584dfffff,15,1
88618924edfffff,886014584dfffff,17,1
88618924edfffff,886014584dfffff,21,1
88618924edfffff,8860145861fffff,10,1
88618924edfffff,8860145863fffff,15,1
88618924edfffff,8860145863fffff,23,1
88618924edfffff,8860145867fffff,0,1
88618924edfffff,8860145869fffff,11,1
88618924edfffff,8860145869fffff,20,1
88618924edfffff,886014586bfffff,5,1
88618924edfffff,886014586bfffff,6,1
88618924edfffff,886014586bfffff,10,2
88618924edfffff,8860145903fffff,15,1
88618924edfffff,8860145903fffff,22,1
88618924edfffff,8860145903fffff,23,1
88618924edfffff,8860145909fffff,0,1
88618924edfffff,8860145909fffff,3,1
88618924edfffff,8860145925fffff,14,1
88618924edfffff,8860145943fffff,10,1
88618924edfffff,8860145943fffff,14,1
88618924edfffff,886014594bfffff,5,1
88618924edfffff,8860145953fffff,8,1
88618924edfffff,8860145953fffff,17,1
88618924edfffff,8860145957fffff,3,1
88618924edfffff,8860145957fffff,18,1
88618924edfffff,886014595bfffff,15,1
88618924edfffff,8860145963fffff,7,1
88618924edfffff,886014596dfffff,0,1
88618924edfffff,886014596dfffff,1,1
88618924edfffff,88601459c5fffff,17,1
88618924edfffff,88601459c5fffff,21,1
88618924edfffff,88601459c9fffff,0,1
88618924edfffff,88601459c9fffff,10,1
88618924edfffff,88601459e9fffff,11,1
88618924edfffff,88601459e9fffff,15,1
88618924edfffff,88601459e9fffff,21,1
88618924edfffff,8860145a03fffff,8,1
88618924edfffff,8860145a09fffff,5,1
88618924edfffff,8860145a0dfffff,1,1
88618924edfffff,8860145a0dfffff,15,1
88618924edfffff,8860145a17fffff,3,1
88618924edfffff,8860145a17fffff,9,1
88618924edfffff,8860145a17fffff,18,1
88618924edfffff,8860145a17fffff,20,1
88618924edfffff,8860145a17fffff,23,1
88618924edfffff,8860145a23fffff,18,1
88618924edfffff,8860145a23fffff,21,1
88618924edfffff,8860145a25fffff,2,1
88618924edfffff,8860145a25fffff,23,1
88618924edfffff,8860145a27fffff,9,1
88618924edfffff,8860145a27fffff,10,1
88618924edfffff,8860145a27fffff,11,1
88618924edfffff,8860145a27fffff,13,1
88618924edfffff,8860145a27fffff,20,1
88618924edfffff,8860145a29fffff,3,1
88618924edfffff,8860145a29fffff,9,1
88618924edfffff,8860145a29fffff,11,1
88618924edfffff,8860145a29fffff,14,1
88618924edfffff,8860145a29fffff,15,1
88618924edfffff,8860145a29fffff,17,1
88618924edfffff,8860145a2bfffff,23,1
88618924edfffff,8860145a31fffff,14,1
88618924edfffff,8860145a31fffff,15,2
88618924edfffff,8860145a31fffff,23,1
88618924edfffff,8860145a33fffff,7,1
88618924edfffff,8860145a33fffff,8,1
88618924edfffff,8860145a45fffff,0,1
88618924edfffff,8860145a45fffff,23,1
88618924edfffff,8860145a49fffff,4,1
88618924edfffff,8860145a49fffff,22,1
88618924edfffff,8860145a59fffff,11,1
88618924edfffff,8860145a5dfffff,3,1
88618924edfffff,8860145a63fffff,10,1
88618924edfffff,8860145a6bfffff,3,1
88618924edfffff,8860145a6bfffff,16,1
88618924edfffff,8860145a6dfffff,2,1
88618924edfffff,8860145a6dfffff,3,1
88618924edfffff,8860145a6dfffff,11,1
88618924edfffff,8860145a6dfffff,13,1
88618924edfffff,8860145a6dfffff,21,1
88618924edfffff,8860145a6dfffff,23,1
88618924edfffff,8860145a8dfffff,3,1
88618924edfffff,8860145aa3fffff,21,1
88618924edfffff,8860145aadfffff,5,1
88618924edfffff,8860145aadfffff,6,1
88618924edfffff,8860145aadfffff,13,1
88618924edfffff,8860145acbfffff,9,1
88618924edfffff,8860145acbfffff,15,1
88618924edfffff,8860145acbfffff,21,1
88618924edfffff,8860145aedfffff,10,1
88618924edfffff,8860145aedfffff,21,1
88618924edfffff,8860145b03fffff,1,1
88618924edfffff,8860145b03fffff,4,1
88618924edfffff,8860145b05fffff,17,1
88618924edfffff,8860145b0bfffff,8,1
88618924edfffff,8860145b0bfffff,12,1
88618924edfffff,8860145b11fffff,12,1
88618924edfffff,8860145b11fffff,15,1
88618924edfffff,8860145b17fffff,14,1
88618924edfffff,8860145b17fffff,18,1
88618924edfffff,8860145b1bfffff,17,1
88618924edfffff,8860145b1dfffff,1,1
88618924edfffff,8860145b1dfffff,4,1
88618924edfffff,8860145b1dfffff,11,1
88618924edfffff,8860145b1dfffff,23,1
88618924edfffff,8860145b21fffff,14,1
88618924edfffff,8860145b21fffff,17,1
88618924edfffff,8860145b21fffff,21,1
88618924edfffff,8860145b33fffff,4,1
88618924edfffff,8860145b39fffff,3,2
88618924edfffff,8860145b39fffff,5,1
88618924edfffff,8860145b39fffff,11,1
88618924edfffff,8860145b39fffff,13,1
88618924edfffff,8860145b39fffff,20,1
88618924edfffff,8860145b3dfffff,22,1
88618924edfffff,8860145b41fffff,19,1
88618924edfffff,8860145b51fffff,0,1
88618924edfffff,8860145b51fffff,2,1
88618924edfffff,8860145b51fffff,18,1
88618924edfffff,8860145b53fffff,9,1
88618924edfffff,8860145b53fffff,16,1
88618924edfffff,8860145b53fffff,21,1
88618924edfffff,8860145b59fffff,4,2
88618924edfffff,8860145b59fffff,14,1
88618924edfffff,8860145b59fffff,15,1
88618924edfffff,8860145b65fffff,5,1
88618924edfffff,8860145b65fffff,16,1
88618924edfffff,8860145b6bfffff,11,1
88618924edfffff,8860145b6bfffff,15,1
88618924edfffff,8860169647fffff,8,1
88618924edfffff,8860169647fffff,12,1
88618924edfffff,8860169647fffff,22,1
88618924edfffff,886016965dfffff,0,1
88618924edfffff,88601696cbfffff,5,1
88618924edfffff,88601696cbfffff,8,1
88618924edfffff,88601696cbfffff,9,1
88618924edfffff,8861892401fffff,20,1
88618924edfffff,8861892401fffff,23,1
88618924edfffff,8861892413fffff,0,1
88618924edfffff,8861892413fffff,2,1
88618924edfffff,8861892413fffff,13,1
88618924edfffff,8861892413fffff,16,1
88618924edfffff,8861892429fffff,19,1
88618924edfffff,886189243bfffff,2,1
88618924edfffff,886189243bfffff,9,1
88618924edfffff,886189243bfffff,14,1
88618924edfffff,8861892485fffff,8,1
88618924edfffff,886189248bfffff,0,1
88618924edfffff,88618924a3fffff,23,1
88618924edfffff,88618924a5fffff,2,1
88618924edfffff,88618924a5fffff,5,1
88618924edfffff,88618924a5fffff,7,1
88618924edfffff,88618924abfffff,3,1
88618924edfffff,88618924adfffff,17,1
88618924edfffff,88618924bbfffff,0,1
88618924edfffff,88618924c7fffff,14,1
88618924edfffff,88618924c7fffff,19,1
88618924edfffff,88618924e3fffff,4,1
88618924edfffff,88618924e3fffff,11,1
88618924edfffff,88618924e3fffff,12,1
88618924edfffff,88618924edfffff,21,1
88618924edfffff,8861892513fffff,6,1
88618924edfffff,8861892513fffff,17,1
88618924edfffff,8861892515fffff,11,1
88618924edfffff,8861892515fffff,12,1
88618924edfffff,8861892515fffff,16,1
88618924edfffff,8861892537fffff,7,1
88618924edfffff,886189253dfffff,0,1
88618924edfffff,886189253dfffff,2,1
88618924edfffff,886189253dfffff,22,1
88618924edfffff,886189255bfffff,3,1
88618924edfffff,886189255bfffff,9,1
88618924edfffff,886189255bfffff,20,1
88618924edfffff,886189256bfffff,7,1
88618924edfffff,886189256bfffff,14,1
88618924edfffff,886189256bfffff,19,3
88618924edfffff,8861892581fffff,7,1
88618924edfffff,8861892581fffff,18,1
88618924edfffff,8861892587fffff,7,1
88618924edfffff,8861892587fffff,18,1
88618924edfffff,8861892589fffff,3,1
88618924edfffff,886189258bfffff,0,1
88618924edfffff,886189258bfffff,1,1
88618924edfffff,886189258bfffff,5,1
88618924edfffff,886189258bfffff,12,1
88618924edfffff,8861892593fffff,11,1
88618924edfffff,8861892595fffff,15,1
88618924edfffff,8861892595fffff,16,1
88618924edfffff,8861892595fffff,23,1
88618924edfffff,88618925abfffff,20,1
88618924edfffff,88618925adfffff,21,1
88618924edfffff,88618925b3fffff,2,1
88618924edfffff,88618925b5fffff,5,1
88618924edfffff,88618925b5fffff,13,1
88618924edfffff,88618925cbfffff,8,1
88618924edfffff,88618925cbfffff,13,1
88618924edfffff,88618925cbfffff,16,1
88618924edfffff,88618925cdfffff,19,1
88618924edfffff,88618925cdfffff,22,1
88618924edfffff,88618925d1fffff,17,1
88618924edfffff,88618925d5fffff,7,1
88618924edfffff,88618925d7fffff,23,1
88618924edfffff,88618925dbfffff,12,1
88618924edfffff,88618925e3fffff,2,1
88618924edfffff,88618925e3fffff,20,1
88618924edfffff,88618925e9fffff,1,1
88618924edfffff,8861892c03fffff,0,1
88618924edfffff,8861892c03fffff,8,1
88618924edfffff,8861892c5bfffff,5,1
88618924edfffff,8861892c5bfffff,10,1
88618924edfffff,8861892c5bfffff,17,1
88618924edfffff,8861892c5bfffff,23,1
88618924edfffff,8861892c83fffff,12,1
88618924edfffff,8861892c8bfffff,7,1
88618924edfffff,8861892c8bfffff,16,1
88618924edfffff,8861892c91fffff,12,1
88618924edfffff,8861892c91fffff,13,1
88618924edfffff,8861892ca5fffff,4,1
88618924edfffff,8861892ca5fffff,7,1
88618924edfffff,8861892ca5fffff,9,1
88618924edfffff,8861892ca5fffff,13,1
88618924edfffff,8861892cabfffff,7,1
88618924edfffff,8861892cabfffff,23,1
88618924edfffff,8861892cc7fffff,12,1
88618924edfffff,8861892cc7fffff,22,1
88618924edfffff,8861892cc9fffff,3,1
88618924edfffff,8861892cc9fffff,19,1
88618924edfffff,8861892cd1fffff,6,1
88618924edfffff,8861892cd1fffff,10,1
88618924edfffff,8861892cd1fffff,14,1
88618924edfffff,8861892cd3fffff,9,1
88618924edfffff,8861892cd3fffff,18,1
88618924edfffff,8861892cd3fffff,20,1
88618924edfffff,8861892cd5fffff,14,1
88618924edfffff,8861892cd9fffff,23,1
88618924edfffff,8861892ce1fffff,10,1
88618924edfffff,8861892e07fffff,7,1
88618924edfffff,8861892e19fffff,22,1
88618924edfffff,8861892e1dfffff,5,1
88618924edfffff,8861892e1dfffff,9,2
88618924edfffff,8861892e1dfffff,10,1
88618924edfffff,8861892e1dfffff,13,1
88618924edfffff,8861892e1dfffff,14,1
88618924edfffff,8861892e1dfffff,20,1
88618924edfffff,8861892e1dfffff,21,1
88618924edfffff,8861892e81fffff,3,1
88618924edfffff,8861892e87fffff,18,1
88618924edfffff,8861892e91fffff,6,1
88618924edfffff,8861892e91fffff,10,1
88618924edfffff,8861892e91fffff,19,1
88618924edfffff,8861892e91fffff,21,3
88618924edfffff,8861892e97fffff,7,1
88618924edfffff,8861892e97fffff,10,1
88618924edfffff,8861892e97fffff,11,1
88618924edfffff,8861892e97fffff,23,1
88618924edfffff,8861892e99fffff,8,1
88618924edfffff,8861892e99fffff,13,1
88618924edfffff,8861892ea1fffff,3,2
88618924edfffff,8861892ea1fffff,6,1
88618924edfffff,8861892ea1fffff,11,1
88618924edfffff,8861892ea1fffff,18,1
88618924edfffff,8861892ea7fffff,12,1
88618924edfffff,8861892ea7fffff,20,1
88618924edfffff,8861892eabfffff,2,1
88618924edfffff,8861892eb3fffff,2,1
88618924edfffff,8861892eb5fffff,0,1
88618924edfffff,8861892eb7fffff,9,1
88618924edfffff,8861892eb7fffff,12,1
88618924edfffff,8861892eb7fffff,13,1
88618924edfffff,8861892eb7fffff,16,1
88618924edfffff,8861892ebdfffff,19,1
88618924edfffff,8861892ec3fffff,11,1
88618924edfffff,8861892ec5fffff,17,1
88618924edfffff,8861892ecdfffff,3,1
88618924edfffff,8861892ecdfffff,23,1
88618924edfffff,8861892ed1fffff,1,1
88618924edfffff,8861892ed1fffff,18,1
88618924edfffff,8861892ed1fffff,21,1
8861892513fffff,8860145125fffff,11,1
8861892513fffff,8860145125fffff,14,1
8861892513fffff,8860145161fffff,0,1
8861892513fffff,886014581dfffff,1,2
8861892513fffff,8860145827fffff,17,1
8861892513fffff,8860145829fffff,17,1
8861892513fffff,886014582bfffff,12,1
8861892513fffff,8860145839fffff,0,1
8861892513fffff,8860145843fffff,14,1
8861892513fffff,8860145845fffff,18,1
8861892513fffff,8860145849fffff,8,1
8861892513fffff,886014584bfffff,5,1
8861892513fffff,886014584bfffff,9,1
8861892513fffff,886014584bfffff,20,1
8861892513fffff,886014585dfffff,3,1
8861892513fffff,886014585dfffff,19,1
8861892513fffff,8860145861fffff,1,2
8861892513fffff,8860145861fffff,3,1
8861892513fffff,8860145861fffff,6,1
8861892513fffff,8860145865fffff,5,1
8861892513fffff,8860145867fffff,7,1
8861892513fffff,8860145867fffff,13,1
8861892513fffff,886014586bfffff,7,1
8861892513fffff,886014586bfffff,9,1
8861892513fffff,886014586bfffff,12,1
8861892513fffff,886014586bfffff,15,1
8861892513fffff,8860145903fffff,23,1
8861892513fffff,8860145909fffff,1,1
8861892513fffff,8860145909fffff,10,1
8861892513fffff,886014593bfffff,10,1
8861892513fffff,886014594bfffff,7,1
8861892513fffff,886014595bfffff,23,1
8861892513fffff,8860145963fffff,6,1
8861892513fffff,8860145963fffff,15,1
8861892513fffff,886014596dfffff,0,1
8861892513fffff,886014596dfffff,6,1
8861892513fffff,88601459c5fffff,0,1
8861892513fffff,88601459c5fffff,1,1
8861892513fffff,88601459c5fffff,23,1
8861892513fffff,88601459d5fffff,7,1
8861892513fffff,88601459d5fffff,11,1
8861892513fffff,88601459e3fffff,4,1
8861892513fffff,88601459e9fffff,19,2
8861892513fffff,8860145a03fffff,6,1
8861892513fffff,8860145a03fffff,7,1
8861892513fffff,8860145a05fffff,0,1
8861892513fffff,8860145a05fffff,7,1
8861892513fffff,8860145a05fffff,12,1
8861892513fffff,8860145a05fffff,14,1
8861892513fffff,8860145a0dfffff,5,1
8861892513fffff,8860145a0dfffff,9,1
8861892513fffff,8860145a0dfffff,15,1
8861892513fffff,8860145a0dfffff,16,1
8861892513fffff,8860145a0dfffff,18,1
8861892513fffff,8860145a21fffff,5,1
8861892513fffff,8860145a23fffff,4,1
8861892513fffff,8860145a23fffff,20,1
8861892513fffff,8860145a27fffff,9,1
8861892513fffff,8860145a29fffff,6,1
8861892513fffff,8860145a29fffff,21,1
8861892513fffff,8860145a2bfffff,0,1
8861892513fffff,8860145a2bfffff,12,1
8861892513fffff,8860145a2bfffff,20,1
8861892513fffff,8860145a2bfffff,22,1
8861892513fffff,8860145a2dfffff,15,1
8861892513fffff,8860145a31fffff,5,1
8861892513fffff,8860145a31fffff,11,1
8861892513fffff,8860145a31fffff,12,1
8861892513fffff,8860145a31fffff,22,1
8861892513fffff,8860145a41fffff,9,1
8861892513fffff,8860145a45fffff,16,1
8861892513fffff,8860145a49fffff,7,1
8861892513fffff,8860145a49fffff,15,1
8861892513fffff,8860145a49fffff,22,1
8861892513fffff,8860145a55fffff,5,1
8861892513fffff,8860145a55fffff,20,1
8861892513fffff,8860145a59fffff,8,1
8861892513fffff,8860145a59fffff,19,1
8861892513fffff,8860145a59fffff,20,1
8861892513fffff,8860145a59fffff,23,1
8861892513fffff,8860145a5dfffff,8,1
8861892513fffff,8860145a63fffff,2,1
8861892513fffff,8860145a63fffff,10,1
8861892513fffff,8860145a63fffff,14,1
8861892513fffff,8860145a63fffff,18,1
8861892513fffff,8860145a63fffff,21,2
8861892513fffff,8860145a67fffff,5,1
8861892513fffff,8860145a6bfffff,0,1
8861892513fffff,8860145a6bfffff,1,1
8861892513fffff,8860145a6bfffff,7,1
8861892513fffff,8860145a6bfffff,13,1
8861892513fffff,8860145a6dfffff,1,1
8861892513fffff,8860145a6dfffff,19,1
8861892513fffff,8860145aa3fffff,5,1
8861892513fffff,8860145aa3fffff,6,1
8861892513fffff,8860145aedfffff,0,1
8861892513fffff,8860145aedfffff,9,1
8861892513fffff,8860145b01fffff,7,1
8861892513fffff,8860145b05fffff,15,1
8861892513fffff,8860145b05fffff,18,1
8861892513fffff,8860145b0bfffff,15,1
8861892513fffff,8860145b0bfffff,16,1
8861892513fffff,8860145b0bfffff,20,1
8861892513fffff,8860145b11fffff,2,1
8861892513fffff,8860145b11fffff,16,1
8861892513fffff,8860145b1bfffff,9,1
8861892513fffff,8860145b1bfffff,11,1
8861892513fffff,8860145b1dfffff,2,1
8861892513fffff,8860145b1dfffff,12,1
8861892513fffff,8860145b1dfffff,13,1
8861892513fffff,8860145b1dfffff,23,1
8861892513fffff,8860145b21fffff,1,1
8861892513fffff,8860145b21fffff,5,1
8861892513fffff,8860145b21fffff,12,1
8861892513fffff,8860145b21fffff,17,1
8861892513fffff,8860145b21fffff,21,1
8861892513fffff,8860145b33fffff,6,1
8861892513fffff,8860145b33fffff,11,1
8861892513fffff,8860145b33fffff,19,1
8861892513fffff,8860145b39fffff,3,1
8861892513fffff,8860145b39fffff,9,1
8861892513fffff,8860145b39fffff,16,1
8861892513fffff,8860145b39fffff,19,1
8861892513fffff,8860145b39fffff,21,1
8861892513fffff,8860145b3dfffff,5,1
8861892513fffff,8860145b3dfffff,16,1
8861892513fffff,8860145b3dfffff,20,1
8861892513fffff,8860145b41fffff,8,1
8861892513fffff,8860145b51fffff,9,1
8861892513fffff,8860145b51fffff,22,1
8861892513fffff,8860145b53fffff,12,1
8861892513fffff,8860145b55fffff,10,1
