pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
8125554,"KARNATAKA","BENGALURU U NORTH",1,,,"Singanayakanahalli","SINGANAYAKANAHALLI",11,3,11,12,5,560064,2,2,3,0,1,19,0,0,0,0,2,1,9,9,196,1,0,0,0,0,0,0
8595986,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,1,3,1,5,5,560045,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,0,0,0,0,0,0
7465969,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.92 (Shivaji Nagar)",,,2,3,1,7,1,560001,2,2,3,0,2,16,5,19,0,0,0,1,2,2,249,1,0,0,0,0,0,0
4805130,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,2,3,1,8,1,560058,2,2,3,0,2,5,0,0,0,0,0,1,2,1,249,1,12,16,0,0,0,1
5374007,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.94 (Gandhi Nagar)",,,2,3,1,7,4,560009,2,2,3,0,2,5,16,0,0,0,0,1,1,2,250,1,0,0,0,0,0,0
2549556,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 39 (Chokkasandra)",,,2,3,1,8,5,560073,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,2,8,0,0,1,1
1146470,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.102 (Vrisahbhavathi Nagar)",,,6,3,1,10,5,560079,2,2,3,0,2,19,5,4,0,2,0,1,1,9,245,1,20,26,0,0,1,2
4968476,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.49 (Lingarajapura)",,,6,3,1,10,5,560084,2,2,3,0,2,19,5,4,0,2,0,1,1,9,234,1,3,2,0,0,0,0
3421219,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,8,3,8,10,4,560058,2,2,3,0,2,5,0,0,0,2,0,1,9,9,240,1,0,0,0,0,0,0
3180449,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,11,3,11,12,5,560091,2,2,3,0,2,19,0,0,0,0,2,1,9,9,220,2,0,0,0,0,0,0
5363167,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,11,2,11,12,5,560086,2,2,3,0,2,19,5,0,0,0,2,1,9,9,235,1,0,0,0,0,0,0
3688972,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,11,3,11,12,5,560086,2,2,3,0,2,5,19,0,0,0,2,1,9,9,221,1,0,0,0,0,0,0
9114508,"KARNATAKA","BENGALURU U NORTH",1,,,"Kachohalli","KACHOHALLI",1,3,1,5,1,562162,2,2,3,0,2,5,19,0,0,0,0,1,2,2,249,1,0,0,0,0,0,0
7704245,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.50 (Benniganahalli)",,,1,3,1,5,1,560033,2,2,3,0,2,5,19,4,0,0,0,1,2,2,225,1,0,0,0,0,0,0
4312792,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,1,3,1,5,1,560064,2,2,3,0,2,5,0,0,0,0,0,1,2,1,230,1,0,0,0,0,1,1
7679626,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,5,560064,2,2,3,0,2,5,19,4,0,0,0,1,1,9,220,1,0,1,0,1,0,0
9164351,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,2,3,1,8,1,560014,2,2,3,0,2,5,0,0,0,0,0,1,2,1,249,1,0,0,0,0,0,0
9332911,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,2,3,1,8,5,560058,2,2,3,0,2,19,5,4,0,0,0,1,1,9,244,1,5,4,3,3,0,0
4991903,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,2,3,1,8,5,560005,2,2,3,0,2,19,0,0,0,0,0,1,1,9,236,1,7,12,1,5,0,0
4609840,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,2,3,1,8,1,560032,2,2,3,0,2,5,19,4,0,0,0,1,2,2,234,1,0,0,0,0,10,17
7129666,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,2,3,1,7,4,560091,2,2,3,0,2,5,0,0,0,0,0,1,1,2,1,1,1,0,17,16,0,0
3409340,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,8,3,8,10,5,560064,2,2,3,0,2,5,19,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
7657376,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,6,3,1,10,5,560091,2,2,3,0,2,5,19,4,0,1,0,1,1,9,0,1,11,13,5,7,0,0
3366352,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,238,1,0,0,7,4,0,0
6652260,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.12 (Shettihalli)",,,6,3,1,10,5,560090,2,2,3,0,2,19,5,0,0,2,0,1,2,9,230,1,0,0,0,0,0,0
5632062,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.19 (SanJayanagar)",,,11,3,11,12,5,560094,2,2,2,3,2,19,0,0,0,0,2,1,9,9,234,2,0,0,0,0,0,0
8845699,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,2,3,1,8,5,562123,2,2,3,0,2,19,5,4,0,0,0,1,1,9,15,1,31,22,4,4,0,0
4970886,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,2,0,1,1,9,225,1,4,5,0,0,0,0
8941188,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.43 (Nandini Layout)",,,8,3,8,10,4,560096,2,2,3,0,2,5,0,0,0,2,0,1,9,9,239,1,0,0,0,0,0,0
7671755,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,24,21,3,8,0,0
9132084,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.105 (Agrahara Dasarahalli)",,,6,3,1,10,5,560040,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,6,3,0,0,0,0
6329646,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,3,0,1,1,9,230,1,27,46,19,14,0,0
9944205,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.90 (Halsoor)",,,8,3,8,10,4,560042,2,2,3,0,2,19,0,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
2248085,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.47 (Devara Jeevanahalli)",,,6,3,1,10,5,560045,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,1,24,24,0,1,4,0
8970352,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.67 (Nagapura)",,,8,3,8,10,5,560010,2,2,3,0,2,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
1328530,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.65 (Kadu Malleshwar Ward)",,,11,3,11,12,5,560003,2,2,3,0,2,19,0,0,0,0,2,1,9,9,220,2,0,0,0,0,0,0
9829324,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,3,11,12,5,560045,2,2,3,0,2,5,19,0,0,0,2,1,9,9,225,1,0,0,0,0,0,0
4158869,"KARNATAKA","BENGALURU U NORTH",1,,,,,11,3,11,12,5,562157,2,2,2,3,2,19,0,0,0,0,2,1,9,9,235,2,0,0,0,0,0,0
9399791,"KARNATAKA","BENGALURU U NORTH",1,,,,,1,3,1,5,1,560045,2,2,3,0,2,18,0,0,0,0,0,1,2,2,242,1,0,0,0,0,0,0
5438093,"KARNATAKA","BENGALURU U NORTH",1,,,"Huttanahalli","MEENUKUNTE",1,3,1,5,1,562157,2,2,3,0,2,5,0,0,0,0,0,1,2,2,240,1,0,0,0,0,3,3
5337386,"KARNATAKA","BENGALURU U NORTH",2,"Madanayakanahalli-Municipality","Madanayakanahalli-14",,,2,3,1,8,1,560073,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,0,0
3531226,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.22 (Vishwanath Nagenahalli)",,,2,3,1,7,1,560032,2,2,3,0,2,5,0,0,0,0,0,1,2,2,242,1,0,0,13,6,0,0
1178331,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 27 (Banasavadi)",,,2,3,1,8,5,560043,2,2,3,0,2,19,0,0,0,0,0,1,1,9,242,1,2,3,1,0,0,0
9670107,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.1(Kempegowda Ward)",,,2,3,1,8,5,560064,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,17,16,4,4,0,0
1236770,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,6,3,1,10,5,560058,2,2,3,0,2,19,5,4,0,2,0,1,1,9,250,1,19,24,1,2,3,0
3001988,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560090,2,2,3,0,2,19,0,0,0,2,0,1,1,9,235,1,14,14,0,0,0,0
7550912,"KARNATAKA","BENGALURU U NORTH",1,,,"Sondekoppa","SONDEKOPPA",6,3,1,10,5,562130,2,2,3,0,2,19,0,0,0,2,0,1,1,9,10,1,31,31,0,0,0,0
9038482,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560064,2,2,3,0,2,5,19,0,0,2,0,1,2,9,50,1,12,9,8,2,0,0
9220841,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.99 (Rajaji Nagar)",,,8,3,8,10,1,560010,2,2,3,0,2,5,0,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
6272250,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.92 (Shivaji Nagar)",,,8,3,8,10,1,560051,2,2,3,0,2,17,0,0,0,2,0,1,9,9,246,1,0,0,0,0,0,0
6432449,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 36 (Mattikere)",,,8,3,8,10,4,560054,2,2,3,0,2,5,0,0,0,2,0,1,9,9,235,1,0,0,0,0,0,0
3258045,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.62 (Ramaswamy Palya)",,,1,3,1,5,8,560046,2,2,3,0,2,5,0,0,0,0,0,1,2,9,244,1,4,3,2,2,0,0
4411485,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,1,1,9,0,0,0,0
7242058,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 23 (Nagavara)",,,2,3,1,8,5,560045,2,2,3,0,1,19,5,4,0,0,0,1,2,9,208,1,5,4,0,0,0,0
6662836,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 36 (Mattikere)",,,6,3,1,10,5,560022,2,2,3,0,2,19,5,4,0,2,0,1,1,9,238,1,15,4,14,3,0,0
4012798,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.43 (Nandini Layout)",,,6,3,1,10,5,560096,2,2,3,0,2,19,0,0,0,1,0,1,1,9,1,1,10,8,1,1,0,0
5263229,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.99 (Rajaji Nagar)",,,11,3,11,12,5,560010,2,2,3,0,2,19,0,0,0,0,2,1,9,9,220,1,0,0,0,0,0,0
8628958,"KARNATAKA","BENGALURU U NORTH",1,,,"Thammenahalli","ALUR",1,3,1,5,1,560107,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,1,0,0,5,6
5745641,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,1,3,1,5,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,2,242,1,0,0,0,0,4,6
6861115,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.91 (Bharathi Nagar)",,,1,3,1,5,1,560001,2,2,3,0,2,18,5,19,0,0,0,1,2,2,240,1,0,0,0,0,0,0
7977063,"KARNATAKA","BENGALURU U NORTH",1,,,"Pillahalli","HUSKURU",2,3,1,7,1,562123,2,2,3,0,2,5,19,4,0,0,0,1,2,2,243,1,0,0,0,0,9,4
9744173,"KARNATAKA","BENGALURU U NORTH",1,,,"Narasipura","HUSKURU",2,3,1,8,5,560045,2,2,3,0,2,19,0,0,0,0,0,1,1,9,237,1,0,0,0,0,0,0
6130637,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 32 (Kaval Bairasandra)",,,2,3,1,7,4,560032,2,2,3,0,2,16,0,0,0,0,0,1,2,2,224,1,0,0,0,0,0,0
3137357,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,2,3,1,7,4,560073,2,2,3,0,2,5,0,0,0,0,0,1,2,2,240,1,1,1,0,1,46,48
7898797,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 28 (Kammanahalli)",,,6,3,1,10,5,560084,2,2,3,0,2,19,5,4,0,2,0,1,1,9,232,1,10,8,1,3,0,0
4928678,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.60 (Sagayara Puram)",,,2,3,1,7,1,560084,2,2,3,0,2,5,19,4,0,0,0,1,1,1,230,1,0,0,0,0,3,3
6950734,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,6,3,1,10,5,560045,2,2,3,0,2,19,5,4,0,2,0,1,1,9,232,2,6,3,1,1,0,0
2415653,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,8,3,8,10,1,560021,2,2,3,0,2,19,5,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
8929603,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.70 (Rajagopal Nagar)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,2,0,1,1,9,223,1,11,11,0,0,1,1
2124792,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 31 (Kushal Nagar)",,,6,3,1,10,5,560045,2,2,3,0,2,19,5,4,0,2,0,1,1,9,234,1,16,13,4,1,0,0
3204364,"KARNATAKA","BENGALURU U NORTH",1,,,"Singanayakanahalli","SINGANAYAKANAHALLI",6,3,1,10,5,560064,2,2,3,0,2,19,5,4,0,2,0,1,1,9,246,1,22,17,2,3,1,2
8426294,"KARNATAKA","BENGALURU U NORTH",1,,,"Hesaraghatta","Hesarughatta",6,3,1,10,5,560088,2,2,3,0,1,5,19,4,0,2,0,1,1,9,235,1,18,19,1,1,0,4
2283487,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.4 (Yelahanka Satellite Town)",,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,214,1,10,8,5,4,0,0
2337273,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,6,3,1,10,5,560058,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,24,24,5,7,0,1
4496794,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,2,0,1,1,9,222,1,3,4,0,0,0,0
3404225,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,4,0,1,2,9,220,1,40,31,1,0,0,0
2567948,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 29 (Kacharkanahalli)",,,11,3,11,12,5,560084,2,2,3,0,2,19,0,0,0,0,2,1,9,9,197,2,0,0,0,0,0,0
9574502,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,6,3,1,10,1,560091,2,2,3,0,2,5,19,0,0,0,0,1,2,2,222,1,0,0,0,0,11,2
3861483,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,8,3,8,10,4,560058,2,2,3,0,2,5,0,0,0,2,0,1,9,9,239,1,0,0,0,0,0,0
4591447,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,562157,2,2,3,0,2,19,0,0,0,1,0,1,1,9,224,1,23,18,8,10,0,0
2044445,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.13 (Mallasandra)",,,6,3,1,10,5,560057,2,2,3,0,2,19,0,0,0,2,0,1,1,9,247,1,1,4,1,2,0,0
7391116,"KARNATAKA","BENGALURU U NORTH",1,,,,,6,3,1,10,5,560064,2,2,3,0,2,19,0,0,0,2,0,1,1,9,220,1,38,30,0,0,0,0
4441819,"KARNATAKA","BENGALURU U NORTH",1,,,"Bettahalli","KITTANAHALLI",6,3,1,10,5,562130,2,2,2,3,2,5,19,4,0,2,0,1,1,9,241,1,24,32,1,0,0,0
5954102,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.100 (Basaveshwara Nagar)",,,11,3,11,12,5,560079,2,1,3,0,2,19,5,0,0,0,2,1,9,9,2,1,0,0,0,0,0,0
4891440,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.73 (Kottegepalya)",,,2,3,1,8,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,2,9,250,1,3,6,1,0,0,0
8355632,"KARNATAKA","BENGALURU U NORTH",1,,,,,2,3,1,8,5,560097,2,2,3,0,2,19,0,0,0,0,0,1,1,9,220,1,14,9,1,3,0,0
9337289,"KARNATAKA","BENGALURU U NORTH",1,,,"Mallasandra","KITTANAHALLI",2,3,1,8,1,562130,2,2,3,0,2,5,0,0,0,0,0,1,2,2,243,1,0,0,0,0,5,5
8045667,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.68 (Mahalakshmipuram)",,,2,3,1,8,5,560096,2,2,1,3,2,19,0,0,0,0,0,1,1,9,0,1,4,3,1,0,0,0
1270213,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.72 (Herohalli)",,,2,3,1,8,5,560091,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,3,2,2,0,0,0
4031948,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,2,3,1,7,5,560010,2,2,3,0,2,5,19,4,0,0,0,1,2,9,226,1,0,0,1,0,0,2
1986281,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.98 (Prakash Nagar)",,,6,3,1,10,5,560010,2,2,3,0,2,19,5,4,0,2,0,1,2,9,219,1,0,0,0,0,7,2
4929598,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,242,1,5,7,1,0,0,0
1976511,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","",,,8,3,8,10,5,560021,1,2,1,3,2,19,0,0,0,2,0,1,9,9,227,1,0,0,0,0,0,0
1704049,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.110 (Sampangiram Nagar)",,,6,3,1,10,5,560051,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,2,24,18,5,2,0,0
1748130,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,242,1,0,1,0,0,0,0
9640148,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560058,2,2,3,0,2,19,5,4,18,2,0,1,1,9,40,1,24,17,5,3,0,0
5292568,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.79 (Sarvagna Nagar)",,,8,3,8,10,1,560005,2,2,3,0,2,5,19,0,0,0,0,1,9,9,250,1,0,0,0,0,0,0
2054330,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.95 (Subhash Nagar)",,,8,3,8,10,4,560021,2,2,3,0,2,19,5,4,16,2,0,1,9,9,240,1,0,0,0,0,0,0
7693206,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.75 (Shankar Matt)",,,6,3,1,10,5,560086,2,2,3,0,2,19,0,0,0,2,0,1,1,9,238,1,29,23,5,5,0,0
1804489,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.22 (Vishwanath Nagenahalli)",,,6,3,1,10,5,560032,2,2,3,0,2,19,0,0,0,2,0,1,1,9,248,1,12,18,0,0,0,0
8443794,"KARNATAKA","BENGALURU U NORTH",1,,,"Kachohalli","KACHOHALLI",6,3,1,10,5,562123,2,2,3,0,2,19,0,0,0,2,0,1,1,9,242,1,29,21,1,1,0,0
6330093,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.107 (Shiva Nagar)",,,11,3,11,12,5,562123,2,2,3,0,2,19,5,0,0,0,2,1,9,9,200,1,0,0,0,0,0,0
9806659,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.41(Peenya Industrial Area)",,,1,3,1,5,1,560058,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,5,9
7976497,"KARNATAKA","BENGALURU U NORTH",1,,,"Gowdahalli","KITTANAHALLI",1,3,1,5,1,562123,2,2,3,0,2,5,0,0,0,0,0,1,2,1,250,1,0,0,0,1,1,0
4890294,"KARNATAKA","BENGALURU U NORTH",1,,,"Budumanahalli","AREKERE",1,3,1,5,1,562163,2,2,3,0,2,5,0,0,0,0,0,1,2,2,245,1,0,0,0,0,2,1
6027073,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.12 (Shettihalli)",,,1,3,1,5,1,560090,2,2,3,0,2,5,0,0,0,0,0,1,2,1,245,1,0,0,0,0,9,12
9060555,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 30 (Kadugondanahalli)",,,1,3,1,5,5,560045,2,2,3,0,2,19,0,0,0,0,0,1,1,9,250,1,1,5,1,0,0,0
3170192,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.69 (Laggere)",,,2,3,1,8,5,560058,2,2,3,0,2,19,5,0,0,0,0,1,1,9,221,1,6,4,0,0,0,2
5353165,"KARNATAKA","BENGALURU U NORTH",1,,,"Singanayakanahalli","SINGANAYAKANAHALLI",2,3,1,8,1,560064,2,2,3,0,2,5,19,0,0,0,0,1,2,2,223,1,0,0,0,0,21,21
6672328,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.12 (Shettihalli)",,,2,3,1,8,5,560057,2,2,3,0,2,19,0,0,0,0,0,1,1,9,244,1,4,5,1,0,0,0
9334297,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.101 (Kamakshipalya)",,,6,3,1,10,5,560079,2,2,3,0,2,19,0,0,0,2,0,1,1,9,224,1,3,4,0,0,0,0
1789153,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.17 (J P Park)",,,6,3,1,10,5,560022,2,2,3,0,2,19,0,0,0,2,0,1,1,9,10,1,17,7,6,7,0,0
1561610,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.94 (Gandhi Nagar)",,,8,3,8,10,4,560020,2,2,3,0,2,5,19,0,0,2,0,1,9,9,250,1,0,0,0,0,0,0
1735243,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.108 (Sri Rama Mandir Ward)",,,6,3,1,10,5,560010,2,2,3,0,2,19,0,0,0,1,0,1,1,9,232,2,60,52,0,0,0,0
7335827,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.71(Hegganahalli)",,,6,3,1,10,5,560091,2,2,3,0,2,19,0,0,0,2,0,1,1,9,250,1,0,0,0,0,0,0
7248528,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No.7 (Byatarayanapura)",,,11,3,11,12,5,560092,2,2,3,0,2,19,5,4,0,0,2,1,9,9,200,1,0,0,0,0,0,0
1037384,"KARNATAKA","BENGALURU U NORTH",1,,,"Kodigehalli(Part)","Kodigehalli",1,3,1,5,1,560091,2,2,3,0,2,5,0,0,0,0,0,1,2,2,250,1,0,0,0,0,8,7
1939161,"KARNATAKA","BENGALURU U NORTH",2,"BBMP-Municipal Corporations","Ward No. 40 (Dodda Bidarakallu)",,,1,3,1,5,1,560073,2,2,3,0,2,5,0,0,0,0,0,1,2,1,230,1,0,0,0,0,0,0
3248545,"KARNATAKA","BENGALURU U NORTH",1,,,"Kuduragere","BETTAHALASOORU",1,3,1,5,1,562162,2,2,3,0,2,5,19,0,0,0,0,1,2,1,249,1,0,0,0,0,0,1
